evaluation_slice,task,target,feature_group,model,test_rows,rmse,mae,r2,spearman,f1,precision,recall,pr_auc,roc_auc,tn,fp,fn,tp,precision_at_top_10pct
all_weeks,regression,future_vol_21d,price_finbert,hist_gradient_boosting,728,0.007507098366832093,0.005503835118133295,0.3264594062404329,0.7152347598626063,,,,,,,,,,
news_weeks,regression,future_vol_21d,price_finbert,hist_gradient_boosting,591,0.007776832685876153,0.005754580470371837,0.2741519393444497,0.7081041550885824,,,,,,,,,,
all_weeks,regression,future_vol_21d,price_finbert,random_forest,728,0.00757081037919293,0.005454615272272027,0.31497834600389785,0.7582813510522514,,,,,,,,,,
news_weeks,regression,future_vol_21d,price_finbert,random_forest,591,0.007868103710203711,0.005684803685827523,0.25701446031458897,0.7538654136369872,,,,,,,,,,
all_weeks,regression,future_vol_21d,price_finbert,ridge,728,0.009030454710515654,0.006443900631307796,0.025372188260114226,0.5349181840852328,,,,,,,,,,
news_weeks,regression,future_vol_21d,price_finbert,ridge,591,0.009417580772068957,0.006736934431347927,-0.06443443884985367,0.5497751429481619,,,,,,,,,,
all_weeks,regression,future_vol_21d,price_finbert_climatebert,gradient_boosting,728,0.008148468293580785,0.005380318207976552,0.206455067973786,0.7321689132387658,,,,,,,,,,
news_weeks,regression,future_vol_21d,price_finbert_climatebert,gradient_boosting,591,0.00839920966865182,0.005489403117002374,0.15332437858287462,0.7392129654389828,,,,,,,,,,
all_weeks,regression,future_vol_21d,price_finbert_climatebert,hist_gradient_boosting,728,0.007466016109612735,0.005553638911014728,0.3338110762478408,0.7172501054512365,,,,,,,,,,
news_weeks,regression,future_vol_21d,price_finbert_climatebert,hist_gradient_boosting,591,0.007774084096767229,0.005829219752477104,0.27466492595356584,0.7030517892063964,,,,,,,,,,
all_weeks,regression,future_vol_21d,price_finbert_climatebert,random_forest,728,0.007418170095874781,0.005339352439420648,0.3423222688327898,0.7626623437413594,,,,,,,,,,
news_weeks,regression,future_vol_21d,price_finbert_climatebert,random_forest,591,0.00768653186008166,0.005540260582273864,0.2909104695400174,0.7600718868227256,,,,,,,,,,
all_weeks,regression,future_vol_21d,price_finbert_climatebert,ridge,728,0.009838530251309454,0.007010640963531377,-0.15685789023564833,0.48447741004672074,,,,,,,,,,
news_weeks,regression,future_vol_21d,price_finbert_climatebert,ridge,591,0.010364614673194252,0.007435057621697983,-0.28927788031004953,0.4922459196699926,,,,,,,,,,
all_weeks,regression,future_vol_21d,price_keyword,gradient_boosting,728,0.007869217496831317,0.005531730152632251,0.2599131968144527,0.723436531890278,,,,,,,,,,
news_weeks,regression,future_vol_21d,price_keyword,gradient_boosting,591,0.008125607327807918,0.005723396458698607,0.20758648855641038,0.7142408691062223,,,,,,,,,,
all_weeks,regression,future_vol_21d,price_keyword,hist_gradient_boosting,728,0.007708253200571519,0.005683467630216702,0.289880389513391,0.7224275574420768,,,,,,,,,,
news_weeks,regression,future_vol_21d,price_keyword,hist_gradient_boosting,591,0.008052916739963905,0.005968724905098867,0.22170072180458555,0.7083089563795921,,,,,,,,,,
all_weeks,regression,future_vol_21d,price_keyword,random_forest,728,0.008780868221334129,0.006468558504516411,0.07850182079842327,0.7334343587591333,,,,,,,,,,
news_weeks,regression,future_vol_21d,price_keyword,random_forest,591,0.009300935333678859,0.006936042369680201,-0.03822972709097083,0.7094484142578439,,,,,,,,,,
all_weeks,regression,future_vol_21d,price_keyword,ridge,728,0.008179965908503641,0.005979547753042665,0.20030837144286961,0.6647244418144618,,,,,,,,,,
news_weeks,regression,future_vol_21d,price_keyword,ridge,591,0.008430101025669136,0.006191236415497105,0.14708496858012154,0.6709721637666229,,,,,,,,,,
